Id,Nombre,Precio,Precio Pack,Formato,Categoria,Supermercado,Url,Url_imagen
12001,Magro de cerdo duroc en trozos especial guisos y estofados,5.99,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/magro-de-cerdo-duroc-en-trozos-especial-guisos-y-estofados-12001.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dw0a8c0419/Assets/012001_C1C1/large/7/e/5/3/7e53cdbfdc3a54dedd09321b08acea2e75d82b51_012001_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
9069,Cinta de lomo fresca de cerdo duroc,7.99,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/cinta-de-lomo-fresca-de-cerdo-duroc-9069.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dwf7c8976f/Assets/09069_C1C1/large/b/d/b/5/bdb5244595c49ebf53b63fc84931c55a8a0ee250_09069_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
10115,Tira de costilla de cerdo,9.99,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/tira-de-costilla-de-cerdo-10115.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dwd3d690cc/Assets/010115_C1C1/large/3/e/9/c/3e9ccb9b8a980c44db188a06b54462956502c45d_010115_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
66010,Longaniza blanca de cerdo fresca,7.99,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/longaniza-blanca-de-cerdo-fresca-66010.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dw65aea9b8/Assets/078068_C1C1/large/9/7/6/b/976bebdfe2f62ede73381d5491913fd80dd270b3_078068_C1C1.JPG?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
40994,Carrillada de cerdo,13.99,,kg,Cerdo,Ahorramas,https://www.ahorramas.com/carrillada-de-cerdo-40994.html,https://prod-mercadona.imgix.net/images/cebcd0e5e43fec643cc13b5ce2c1fa5f.jpg?fit=crop&h=300&w=300
14061,Secreto de cerdo duroc,9.99,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/secreto-de-cerdo-duroc-14061.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dwf060a921/Assets/014061_C1C1/large/e/4/a/8/e4a86e74928e3f663d74093a4387d2cde64e16a2_014061_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
31138,Lomo de cerdo ibérico adobado,24.99,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/lomo-de-cerdo-iberico-adobado-31138.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dw5d0d2813/Assets/031138_C1C1/large/c/2/d/c/c2dc6122f0430384904f6007e6512d6624278829_031138_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
10113,Panceta de cerdo duroc,6.99,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/panceta-de-cerdo-duroc-10113.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dwa3a758e3/Assets/010113_C1C1/large/0/d/1/d/0d1de0d0f1bd280f513072aa6ce204d80f5f9923_010113_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
78083,Costilla de cerdo adoba Alipende,9.99,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/costilla-de-cerdo-adoba-alipende-78083.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dw66601a71/Assets/078083_C1C1/large/8/7/c/d/87cd0f28576c928e94828c0f05ce9a234b1c9709_078083_C1C1.JPG?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
22105,"Costillar de cerdo duroc entero aprox 1,6kg",8.99,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/costillar-de-cerdo-duroc-entero-aprox-16kg-22105.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dw486ad4dd/Assets/022105_C1C1/large/d/3/7/2/d3720c760a9240ac173a53f3624f7f8449cf4ffe_022105_C1C1.JPG?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
31560,Cinta de lomo de cerdo ibérico 50% raza ibérica,25.99,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/cinta-de-lomo-de-cerdo-iberico-50-raza-iberica-31560.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dwf92151a5/Assets/031560_C1C1/large/9/5/c/1/95c1284885bca783aee4b4ee5ac98938e9636f51_031560_C1C1.JPG?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
67655,Cinta de lomo de cerdo duroc al ajillo,8.99,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/cinta-de-lomo-de-cerdo-duroc-al-ajillo-67655.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dwe03d5706/Assets/067655_C1C1/large/6/6/8/2/6682c0da000fefc074e1518dab2de9399d83616f_067655_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
31145,Solomillo de cerdo ibérico,24.99,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/solomillo-de-cerdo-iberico-31145.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dwb9af54a0/Assets/031145_C1C1/large/a/6/5/c/a65c2fe0f7bcf801730df590832f03b8e83f5c64_031145_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
11999,Filete de jamón de cerdo duroc,8.99,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/filete-de-jamon-de-cerdo-duroc-11999.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dw60b12435/Assets/011999_C1C1/large/2/a/8/4/2a8450df03aa6fb1ed43b1d1bcc3ab2ceaad3ec1_011999_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
31143,Secreto de cerdo ibérico,27.99,,kg,Cerdo,Ahorramas,https://www.ahorramas.com/secreto-de-cerdo-iberico-31143.html,https://prod-mercadona.imgix.net/images/7059a3b35b05beffcd608eb14e2240ec.jpg?fit=crop&h=300&w=300
12435,Cochinillo mediano por medios,16.99,,,Frescos > Carnicería > Cerdo y cochinillo,Ahorramas,https://www.ahorramas.com/cochinillo-mediano-por-medios-12435.html,https://www.ahorramas.com/dw/image/v2/BFNH_PRD/on/demandware.static/-/Sites-ahorramas-master/default/dwff2a35ff/Assets/012435_C1C1/large/6/7/0/7/670778ed3aa1ccb0a3d5f06a0fbe3d5c4ffef1ab_012435_C1C1.jpg?sw=400&sh=900&sm=fit&sw=260&sh=260&sm=fit
