Id,Nombre,Precio,Precio Pack,Formato,Categoria,Supermercado,Url,Url_imagen
895366,SCOTTEX Original Papel higiénico con textura Onda Suave 16 rollos.,4.99,,,Folletos y Promociones,Alcampo,https://www.compraonline.alcampo.es/products/scottex-original-papel-higienico-con-textura-onda-suave-16-rollos/4d917fac-63c8-41f1-acf6-8d4eff662c72,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/7960feb1-72c2-409e-b192-9664b604c7a1/300x300.jpg
99232,L.R. Leche de vaca entera 1l.,0.96,,,Folletos y Promociones,Alcampo,https://www.compraonline.alcampo.es/products/lr-leche-de-vaca-entera-1l/c8bbe84d-21db-4fc2-ba87-8b3da7cf4716,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/2228d0d2-cadd-4294-ac70-0f22dc4a455f/300x300.jpg
51026,"AUCHAN Queso fresco 4 uds. 62,5 g. Producto Alcampo",1.12,,,Folletos y Promociones,Alcampo,https://www.compraonline.alcampo.es/products/auchan-queso-fresco-4-uds-625-g-producto-alcampo/583faaa7-ef9f-4a9b-bb99-21d9470a3fb6,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/e6f4c5ca-5661-4cd0-81cf-5761f824aa1b/300x300.jpg
99235,L.R. Leche de vaca semidesnatada 1 l.,0.87,,,Folletos y Promociones,Alcampo,https://www.compraonline.alcampo.es/products/lr-leche-de-vaca-semidesnatada-1-l/c234b6a5-56eb-4f2b-a15f-31c6dc879b11,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/350c21b5-ea36-4936-bb32-ae878be05aac/300x300.jpg
54497,PASCUAL Leche entera procedente de animales con bienestar garantizado 6x 1l.,7.74,,,Folletos y Promociones,Alcampo,https://www.compraonline.alcampo.es/products/pascual-leche-entera-procedente-de-animales-con-bienestar-garantizado-6x-1l/47d644cf-07ee-49f1-8f38-b8da5a169f65,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/13c90d4d-b9f4-4790-b445-692c63a0d91e/300x300.jpg
40705,FUENTE PRIMAVERA Agua mineral con gas botella de 50 cl.,0.23,,,Folletos y Promociones,Alcampo,https://www.compraonline.alcampo.es/products/fuente-primavera-agua-mineral-con-gas-botella-de-50-cl/0942adda-cdab-4f6a-9a6f-52c7d9f5fffd,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/ca77222d-c512-4e58-b00b-26807ca10592/300x300.jpg
23746,AUCHAN Contramuslos de pollo fileteado Producto Alcampo.,3.25,,,Folletos y Promociones,Alcampo,https://www.compraonline.alcampo.es/products/auchan-contramuslos-de-pollo-fileteado-producto-alcampo/71d42486-cbea-46db-b1ec-c6080a4b4368,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/a063fa03-5a4c-4f33-a52c-d8f9e6f773aa/300x300.jpg
54505,PASCUAL Leche semidesnatada procedente de animales con bienestar garantizado 6 x 1l.,7.50,,,Folletos y Promociones,Alcampo,https://www.compraonline.alcampo.es/products/pascual-leche-semidesnatada-procedente-de-animales-con-bienestar-garantizado-6-x-1l/3dfd0128-56aa-4a79-adc5-62dc983053a6,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/c1357714-5ac4-424b-985b-1b3ec284043e/300x300.jpg
206837,"PRODUCTO ALCAMPO Arroz blanco redondo cocido (vasito microondas), listo para calentar y comer 2 x 125 g.",1.09,,,Folletos y Promociones,Alcampo,https://www.compraonline.alcampo.es/products/producto-alcampo-arroz-blanco-redondo-cocido-vasito-microondas-listo-para-calentar-y-comer-2-x-125-g/df613c94-bf59-44f5-a473-aa78be6d6918,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/fc3f9879-460c-4bef-9912-5ea27ab83def/300x300.jpg
207794,PRODUCTO ALCAMPO Tortillas de trigo integrales 8 uds. 320 g,1,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/producto-alcampo-tortillas-de-trigo-integrales-8-uds-320-g/5cb61afa-2fd5-453b-a129-6b48648b9423,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/2c308f65-6e37-4e21-9f39-8bda43d31df5/300x300.jpg
20575,PRODUCTO ALCAMPO Pan de molde integral con corteza 600 g.,1,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/producto-alcampo-pan-de-molde-integral-con-corteza-600-g/9f8bf380-fd1e-43b5-a162-a97b71269f14,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/9c7ebdfa-dcf1-4eb5-8cd1-11dbc501e919/300x300.jpg
23348,PRODUCTO ALCAMPO Tortillas chips sabor natural (nachos fritos de maíz) PRODUCTO ALCAMPO 300 g.,1.69,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/producto-alcampo-tortillas-chips-sabor-natural-nachos-fritos-de-maiz-producto-alcampo-300-g/67abfc31-d1a2-4fda-ad8f-d18a8440c96d,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/a85b9a3b-111b-4073-b608-05b17132abca/300x300.jpg
515114,BARILLA Pasta Spaguetti N.5 (Espagueti) BARILLA 500 g.,1,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/barilla-pasta-spaguetti-n5-espagueti-barilla-500-g/1f48305c-56f0-4c6a-939e-d8514fa23a89,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/09d1ec5a-cfab-4240-9ff4-40d8bf4e1a28/300x300.jpg
549302,PRODUCTO ALCAMPO Alubias pintas (judias) extra cocidas bote 400 g.,1,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/producto-alcampo-alubias-pintas-judias-extra-cocidas-bote-400-g/7e28fd50-40dc-4e57-b310-680663d96118,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/5fcff419-103c-4cb0-813a-ac2ed4a9175e/300x300.jpg
801552,PRODUCTO ALCAMPO Picos surtidos 350 g.,1,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/producto-alcampo-picos-surtidos-350-g/0dd69221-b5e3-45c5-a189-bb11c6bd09a1,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/eb695f93-681a-4f58-8b31-5a0cbe89259e/300x300.jpg
25297,PRODUCTO ALCAMPO Tomate troceado lata de 390 g.,0.64,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/producto-alcampo-tomate-troceado-lata-de-390-g/23befbc7-d0a2-44e7-bd13-498ce4c5270d,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/778bed82-c8a8-4da0-90c4-c3edf4827627/300x300.jpg
648343,SANTA ANA Patatas fritas artesanas 140 g.,1.25,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/santa-ana-patatas-fritas-artesanas-140-g/634d4590-6f72-4336-b103-9ccc55dadf68,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/17041323-2605-4ed5-b8c2-35075f9bbb67/300x300.jpg
23345,CARBONELL Aceite de oliva suave botella 1 l.,4.59,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/carbonell-aceite-de-oliva-suave-botella-1-l/3198b99a-2674-41e8-ab00-ad6331b501a8,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/91caf66e-31a1-4cbf-b012-112a9078cb2d/300x300.jpg
626658,THE RUSTIK BAKERY Pan de hogaza (masa madre) con aceite de oliva 450 g.,2.55,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/the-rustik-bakery-pan-de-hogaza-masa-madre-con-aceite-de-oliva-450-g/e57d8977-ccf2-482a-ab7f-eb610c66d2b9,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/b08759c8-14d0-40de-b693-56af532ced9f/300x300.jpg
206811,"PRODUCTO ALCAMPO Arroz integral cocido (vasito microondas), listo para calentar y comer 2 x 125 g.",1.09,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/producto-alcampo-arroz-integral-cocido-vasito-microondas-listo-para-calentar-y-comer-2-x-125-g/d6ab7209-5464-452e-8cfb-24aa946fea14,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/e2498fba-a89c-4937-bdc5-4f1930d29c7e/300x300.jpg
14154,GALLO Nº 3 Pasta espagueti 900 g.,1.99,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/gallo-n-3-pasta-espagueti-900-g/e01e8452-439b-4dc9-8015-2add8d2bf08c,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/132850dd-aa48-45f4-aad4-9ad58b9d5e00/300x300.jpg
31858,EXCELENCIA Aceitunas verdes manzanilla rellenas de anchoa EXCELENCIA lata de 150 g.,1,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/excelencia-aceitunas-verdes-manzanilla-rellenas-de-anchoa-excelencia-lata-de-150-g/9eb9ae02-3a10-46f8-8223-026f6a8936c9,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/0a25da2a-e4cb-4da0-bddf-caf9f3ba3b13/300x300.jpg
431439,ALTA COCINA Judías verdes planas frasco de 360 g.,1,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/alta-cocina-judias-verdes-planas-frasco-de-360-g/df880ed1-e01c-4892-b608-005d749355f1,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/0fea771a-1877-40ae-95f7-cd337fe6ad9f/300x300.jpg
59643,PRODUCTO ALCAMPO Pepinillos pequeños sabor a anchoa PRODUCTO ALCAMPO frasco de 180 g.,1,,,Alimentación,Alcampo,https://www.compraonline.alcampo.es/products/producto-alcampo-pepinillos-pequenos-sabor-a-anchoa-producto-alcampo-frasco-de-180-g/f21612fd-8004-42a4-820c-47c55acd868c,https://www.compraonline.alcampo.es/images-v3/37ea0506-72ec-4543-93c8-a77bb916ec12/cb9581d1-d711-400e-8b40-d917af1befe5/300x300.jpg
